Latitude,Longitude,Magnitude,Event_Date
32.95623779,-100.9145151,1.556628742,2017-08-07
32.91595459,-100.8673542,1.487867093,2017-08-07
32.9196167,-100.8630669,2.323123022,2017-08-07
31.40377951,-103.5127337,2.221816284,2017-08-07
32.92144775,-100.8587795,0.790965989,2017-08-08
32.95715332,-100.9177306,-0.009132005,2017-08-08
32.86834717,-100.9316644,0.055126389,2017-08-08
32.86834717,-100.9295208,-0.021139478,2017-08-08
32.87200928,-100.9273771,-0.563439329,2017-08-08
32.92144775,-100.8652106,2.406201505,2017-08-08
32.9196167,-100.8673542,0.401341398,2017-08-08
31.39734399,-103.5095166,1.723699155,2017-08-09
32.9196167,-100.8652106,2.857860892,2017-08-09
32.92327881,-100.8694979,2.988520982,2017-08-09
32.92510986,-100.8716416,2.526923655,2017-08-09
32.92510986,-100.8652106,1.163632072,2017-08-09
32.92327881,-100.8673542,0.755792298,2017-08-09
31.27831062,-103.6076764,1.289761782,2017-08-09
32.92694092,-100.8673542,2.840364125,2017-08-09
32.92144775,-100.8652106,0.257259515,2017-08-09
32.92694092,-100.8694979,1.983190697,2017-08-09
32.92419434,-100.8705697,1.02675407,2017-08-09
32.92144775,-100.8694979,0.406876586,2017-08-09
32.92510986,-100.8587795,0.781523262,2017-08-09
32.91595459,-100.8673542,0.555214584,2017-08-09
32.92327881,-100.8652106,0.85034823,2017-08-09
30.86131605,-103.3871573,2.706023785,2017-08-10
32.92510986,-100.8694979,1.227068319,2017-08-10
31.05576667,-103.3915115,1.131641083,2017-08-10
32.85461426,-100.9091559,1.113897069,2017-08-10
32.8527832,-100.9112995,0.045466134,2017-08-10
32.92327881,-100.8716416,0.909281945,2017-08-10
32.82440186,-100.9295208,0.460561086,2017-08-10
32.88848877,-100.888791,0.02489118,2017-08-10
31.09657716,-103.3309823,1.880510151,2017-08-11
31.36517078,-103.5052415,0.944007759,2017-08-12
32.99285889,-100.8587795,0.732427381,2017-08-12
32.8994751,-100.8845036,1.570986346,2017-08-12
32.89581299,-100.8866473,2.914789922,2017-08-12
32.88848877,-100.8909346,1.170250163,2017-08-12
32.88848877,-100.8866473,-0.185391836,2017-08-12
32.88757324,-100.8877191,0.189072895,2017-08-12
32.88757324,-100.8877191,0.283416127,2017-08-12
32.88757324,-100.8877191,0.014270386,2017-08-12
31.1712309,-103.5299841,1.590337392,2017-08-13
32.91229248,-100.888791,3.498051963,2017-08-13
32.88665771,-100.8845036,2.69199306,2017-08-13
32.88848877,-100.888791,0.809218372,2017-08-14
32.87567139,-100.9359518,0.928130009,2017-08-14
32.86834717,-100.9338081,0.747538163,2017-08-14
32.88482666,-100.888791,0.117019392,2017-08-14
32.88482666,-100.888791,0.299499317,2017-08-14
31.64703369,-104.528749,1.76022644,2017-08-14
32.89031982,-100.8866473,-0.135977379,2017-08-14
32.86651611,-100.9359518,0.461309296,2017-08-14
32.92694092,-100.8759289,2.172003235,2017-08-14
32.88665771,-100.888791,0.727963752,2017-08-14
31.60614289,-103.8499076,1.447516344,2017-08-14
32.95074463,-100.8995093,0.040273927,2017-08-15
31.25120233,-103.54282,1.410891955,2017-08-15
31.2603951,-103.5524653,1.587281616,2017-08-15
32.89123535,-100.8877191,2.17875874,2017-08-15
32.94891357,-100.9145151,1.324014861,2017-08-15
31.42768346,-103.5299023,1.45997523,2017-08-15
31.15452354,-103.3533265,1.212441556,2017-08-15
32.93243408,-100.9209461,0.433486434,2017-08-16
32.96173096,-100.9059404,0.838989347,2017-08-16
31.64794922,-104.5341082,1.701435215,2017-08-16
32.89764404,-100.8845036,0.958052046,2017-08-17
31.350371,-103.3958135,1.197935769,2017-08-17
32.96539307,-100.908084,0.836817431,2017-08-17
31.36836378,-103.4639248,1.377310959,2017-08-18
32.86468506,-100.9166587,0.152406387,2017-08-18
31.36953514,-103.5012148,1.505310579,2017-08-18
32.84454346,-100.9659632,2.630943782,2017-08-18
32.8427124,-100.9766816,0.87875997,2017-08-18
32.8427124,-100.9466702,0.575599696,2017-08-19
32.83905029,-100.9552449,-0.173038036,2017-08-19
31.65618896,-104.5587605,1.926672402,2017-08-19
31.44239196,-103.5825216,1.98562218,2017-08-19
31.38448399,-103.5782145,1.589683132,2017-08-19
32.8692627,-100.9005812,1.240149818,2017-08-20
32.87017822,-100.9037967,1.744101031,2017-08-20
31.39916907,-103.482679,1.501557056,2017-08-20
31.38494098,-103.528306,2.081324516,2017-08-20
32.88482666,-100.9037967,1.084342634,2017-08-20
31.09783684,-103.2715917,2.824759325,2017-08-20
31.13956347,-103.2313202,2.725940199,2017-08-20
31.14002713,-103.2329244,2.0397249,2017-08-20
31.18133757,-103.5149871,1.382925224,2017-08-20
31.14919132,-103.2221864,2.878233162,2017-08-21
32.89031982,-100.8995093,2.56417224,2017-08-21
32.88848877,-100.8973657,0.122535577,2017-08-21
31.37942917,-103.5476262,1.616335724,2017-08-21
31.37712693,-103.5245524,1.372288458,2017-08-21
31.11606087,-103.207321,2.15091802,2017-08-21
31.38057857,-103.5532606,2.187062607,2017-08-22
31.37161507,-103.5395786,1.343553778,2017-08-22
31.39175947,-103.5246107,1.572096497,2017-08-22
31.38907818,-103.5320614,1.654871462,2017-08-22
31.42952016,-103.5234588,1.78914376,2017-08-22
32.88482666,-100.888791,0.799539679,2017-08-22
32.8692627,-100.9048685,1.053302813,2017-08-22
31.39643231,-103.5352795,1.795162129,2017-08-23
31.42492762,-103.5384933,0.9934297,2017-08-23
32.88848877,-100.8866473,0.43268242,2017-08-23
32.86834717,-100.9059404,0.772421897,2017-08-23
31.15673638,-103.3056751,3.012896757,2017-08-24
32.85552979,-100.9531012,0.030210154,2017-08-24
32.82348633,-100.9370236,0.306411869,2017-08-24
31.41481258,-103.5213173,1.531032898,2017-08-24
32.87017822,-100.908084,0.510694536,2017-08-24
31.59475378,-103.8009273,1.863710271,2017-08-24
31.58641233,-103.8353255,1.613171085,2017-08-24
32.95074463,-100.9209461,0.453591059,2017-08-25
31.38540144,-103.5320625,1.976386197,2017-08-25
32.87567139,-96.91870713,3.466739176,2017-08-25
32.92877197,-100.9273771,-0.300213876,2017-08-25
31.58816229,-103.8740536,1.748347637,2017-08-25
31.06492241,-103.3658231,1.102025535,2017-08-26
32.85461426,-100.9048685,0.914269877,2017-08-27
31.09216396,-103.48721,1.458337741,2017-08-27
31.25947527,-103.5749747,1.303988065,2017-08-27
32.95715332,-100.9177306,0.371644311,2017-08-27
32.87567139,-100.9188024,1.387035542,2017-08-27
32.8729248,-100.8962938,-0.626928158,2017-08-28
32.87017822,-100.895222,-0.618369115,2017-08-28
31.23089039,-103.406737,1.12070505,2017-08-28
32.83172607,-100.9552449,-0.319752804,2017-08-28
32.85736084,-100.9573885,-0.297599393,2017-08-28
31.287041,-103.6125056,1.772026897,2017-08-28
31.29071396,-103.6210855,1.596790382,2017-08-28
32.86102295,-100.9316644,1.520237037,2017-08-29
32.87384033,-96.90584508,1.225610984,2017-08-29
31.47720264,-103.3837736,1.577141258,2017-08-29
31.22546554,-103.5460392,1.131523653,2017-08-29
31.37526963,-103.4816254,1.798525708,2017-08-29
32.93792725,-100.9188024,1.138672305,2017-08-29
32.93609619,-100.9209461,1.660416189,2017-08-29
32.93151855,-100.9263053,0.664911254,2017-08-29
32.93243408,-100.9316644,0.314959314,2017-08-29
32.02056885,-102.2799683,1.56927994,2017-08-29
31.14885499,-103.8468948,2.119483508,2017-08-30
31.1934195,-103.8539924,1.278284409,2017-08-30
31.18439951,-103.3548678,1.65444639,2017-08-30
32.87384033,-96.93585652,2.094169128,2017-08-30
32.86468506,-100.8973657,0.399249941,2017-08-30
31.36974974,-103.4741181,2.233594099,2017-08-30
31.44238362,-103.5084184,1.139339237,2017-08-31
31.1823516,-103.2499141,1.532046312,2017-08-31
31.23934907,-103.5047975,1.811577406,2017-09-01
31.39951045,-103.4651826,1.84842259,2017-09-01
32.96173096,-100.901653,1.338898236,2017-09-01
31.15675105,-103.8067671,2.099050329,2017-09-01
32.88024902,-96.92192264,2.394169598,2017-09-01
31.15495187,-103.7853486,2.90418429,2017-09-01
32.88208008,-96.89834223,2.122486641,2017-09-01
31.37253571,-103.5535295,1.564816395,2017-09-01
31.16865988,-103.8271442,1.381693077,2017-09-02
31.62739951,-103.7929409,1.443716155,2017-09-02
31.27607446,-103.0871877,1.359907908,2017-09-02
31.29639841,-103.2795635,1.783839037,2017-09-02
31.17736818,-103.2815233,2.300379417,2017-09-02
31.16548006,-103.311541,2.361589739,2017-09-03
32.85919189,-100.8995093,1.494846628,2017-09-03
31.20248122,-103.5224756,1.283584958,2017-09-03
32.9397583,-100.8673542,1.763097863,2017-09-03
31.17286728,-103.3297268,2.67807935,2017-09-03
31.16047609,-103.3399291,3.137004708,2017-09-03
31.14437267,-103.3297961,2.027299714,2017-09-03
31.21652163,-103.3258706,1.916709689,2017-09-03
32.93884277,-100.9091559,0.948990164,2017-09-03
31.29348533,-103.5471014,1.030892679,2017-09-03
32.8793335,-96.86940263,1.146822103,2017-09-04
31.07655706,-103.5417819,1.624097765,2017-09-04
31.18476405,-103.818086,2.554138827,2017-09-04
32.88116455,-96.91870713,1.750736382,2017-09-04
31.39180649,-103.4687311,1.18170698,2017-09-04
31.09080235,-103.5305446,2.34464105,2017-09-04
32.86651611,-100.8973657,1.804874701,2017-09-04
32.87017822,-96.91227611,1.076945771,2017-09-04
31.24936435,-103.5460356,1.823899056,2017-09-04
32.87200928,-96.88655202,1.361861975,2017-09-04
32.85736084,-100.9723942,1.823899053,2017-09-04
31.26039528,-103.5567529,1.542106929,2017-09-05
32.81158447,-100.9359518,3.201422437,2017-09-05
32.86834717,-100.8995093,2.888909319,2017-09-06
32.86468506,-100.9037967,2.399253803,2017-09-06
32.8692627,-100.9005812,2.630415592,2017-09-06
32.87200928,-100.8973657,3.32027338,2017-09-06
32.8692627,-100.9005812,2.752541344,2017-09-06
32.86834717,-100.901653,1.982704406,2017-09-06
32.87567139,-100.8973657,1.303909861,2017-09-06
32.8729248,-100.9005812,1.505577134,2017-09-06
32.88482666,-96.94014386,2.101816375,2017-09-06
32.86651611,-100.9037967,2.510085747,2017-09-06
31.21765033,-103.5326479,1.52452895,2017-09-06
32.0022583,-102.2886099,1.733833583,2017-09-06
32.87567139,-100.8973657,1.955056961,2017-09-06
32.87658691,-100.8920065,1.319431682,2017-09-07
28.90960693,-98.69910386,1.913751248,2017-09-07
32.87567139,-100.895222,1.885713585,2017-09-07
32.8692627,-100.9005812,0.031890535,2017-09-07
32.87384033,-100.901653,1.983588691,2017-09-07
32.87017822,-100.8973657,1.628279583,2017-09-07
32.86834717,-100.901653,0.829062589,2017-09-07
31.39735129,-103.5342058,2.036432937,2017-09-07
31.52686225,-103.7179829,2.146197339,2017-09-08
32.86468506,-100.901653,0.280622769,2017-09-09
31.15762078,-103.8313959,1.775202058,2017-09-09
32.85186768,-100.9380955,0.335291593,2017-09-09
31.29085421,-103.1074861,1.827718668,2017-09-09
31.16365,-103.8041081,1.46577482,2017-09-09
31.15814209,-105.4826839,1.411670695,2017-09-09
32.85095215,-100.9220179,0.634886464,2017-09-09
32.8326416,-100.9305926,0.608885245,2017-09-09
31.391813,-103.6415454,1.825935059,2017-09-10
32.86468506,-100.9531012,1.105416345,2017-09-10
32.86193848,-100.9520293,0.498254617,2017-09-11
33.07525635,-97.01517245,2.131542067,2017-09-11
33.08532715,-97.00338224,2.212430198,2017-09-11
31.16429501,-103.2837908,1.628956482,2017-09-11
31.36839326,-103.5197267,1.599653053,2017-09-11
31.40171144,-103.5130031,1.175599981,2017-09-11
31.22310045,-103.4276431,1.525233147,2017-09-12
32.85919189,-100.9531012,0.295742738,2017-09-12
32.80426025,-100.9445265,2.689327379,2017-09-12
28.83636475,-97.68991268,2.228350201,2017-09-13
32.94158936,-100.9230897,0.199306578,2017-09-13
31.21993672,-103.4988973,1.675197704,2017-09-14
32.88665771,-96.91013243,2.051261565,2017-09-14
32.87567139,-96.9208508,2.958268204,2017-09-14
32.862854,-100.9037967,2.37600037,2017-09-14
31.17229748,-103.2745775,2.80839117,2017-09-14
31.38447663,-103.5127434,1.150417483,2017-09-14
30.98914773,-103.4092651,0.97848989,2017-09-15
31.38908056,-103.5470883,1.279027821,2017-09-15
31.38446082,-103.4805445,1.281715914,2017-09-15
31.39204426,-103.4808064,2.343088747,2017-09-15
31.58104409,-103.7546432,1.173502857,2017-09-16
32.86102295,-100.8995093,0.204550597,2017-09-16
32.862854,-100.9209461,-0.02903112,2017-09-16
32.85552979,-100.9059404,0.37926603,2017-09-16
32.85552979,-100.9037967,0.253717889,2017-09-16
32.86651611,-100.9488138,1.391626582,2017-09-16
28.92974854,-98.7053079,2.637026099,2017-09-16
31.31099104,-103.0837951,1.849489515,2017-09-17
31.22691681,-103.0334317,1.073302723,2017-09-17
31.3091119,-103.5674756,1.284116469,2017-09-17
32.8793335,-100.9638196,0.303043691,2017-09-17
31.27415803,-103.4795655,1.409780651,2017-09-17
31.41017693,-103.6684011,1.194950647,2017-09-18
32.88208008,-100.9627477,0.948973919,2017-09-18
31.37253308,-103.5331394,2.321622037,2017-09-18
32.9598999,-100.8995093,2.284693698,2017-09-20
31.28749605,-103.6226917,1.833524866,2017-09-21
32.87384033,-100.8973657,0.797459017,2017-09-21
31.45985197,-103.5191504,1.546479051,2017-09-21
31.37434274,-103.4698212,1.416409789,2017-09-21
32.96081543,-100.9091559,2.397476177,2017-09-21
31.43135883,-103.524532,1.389698406,2017-09-22
31.0836872,-103.3192447,1.576035305,2017-09-23
31.0786505,-103.4831763,1.765945793,2017-09-24
31.54647213,-103.375805,1.576222093,2017-09-24
31.38531311,-103.5495731,1.621303864,2017-09-24
32.91778564,-100.8694979,1.199173161,2017-09-24
32.95257568,-100.9166587,1.27758517,2017-09-24
32.95257568,-100.9188024,1.20890864,2017-09-24
32.85003662,-100.9059404,-0.155927389,2017-09-25
31.43320036,-103.5199029,0.845587058,2017-09-25
31.14587684,-103.4614668,1.435594501,2017-09-26
32.52044678,-97.12449981,1.335721909,2017-09-27
32.53875732,-97.13950553,0.706747233,2017-09-27
31.42583309,-103.5621221,1.889022892,2017-09-27
31.41869605,-103.5621053,1.741644251,2017-09-27
31.38807583,-103.5215161,1.236142877,2017-09-27
32.50762939,-97.12235614,1.275677645,2017-09-27
31.14311411,-103.245981,2.609356418,2017-09-27
32.50396729,-97.12235614,1.179735388,2017-09-27
31.43320036,-103.5995172,1.849724482,2017-09-27
31.14495593,-103.3167011,2.8483995,2017-09-27
31.17258319,-103.2706018,2.692023548,2017-09-27
31.1523232,-103.2649365,2.387278013,2017-09-27
31.16153229,-103.2731678,2.297878848,2017-09-27
31.14495593,-103.2480557,2.554558825,2017-09-27
32.87567139,-96.90798876,1.459905642,2017-09-27
31.3954431,-103.5535161,2.141943118,2017-09-27
32.50579834,-97.16522961,0.957434046,2017-09-27
31.09154323,-103.2554561,1.14854328,2017-09-28
31.46904915,-103.5771567,1.514383074,2017-09-28
32.9397583,-100.9230897,0.86537963,2017-09-28
32.81890869,-101.0109804,0.951580308,2017-09-28
32.90679932,-100.8716416,1.896211679,2017-09-29
32.90679932,-100.8716416,1.438699944,2017-09-29
32.87384033,-96.89298304,1.446006051,2017-09-29
32.90863037,-100.8694979,0.763385027,2017-09-29
32.87750244,-96.90370141,1.114623784,2017-09-29
32.94158936,-100.9273771,0.63029769,2017-09-29
31.19100137,-103.2162453,1.554067759,2017-09-29
31.4081056,-103.5038601,2.020317495,2017-09-30
32.87750244,-100.908084,-0.02540603,2017-09-30
32.85003662,-100.9509575,-0.295418542,2017-09-30
32.82440186,-100.9273771,0.17467159,2017-09-30
31.1863119,-103.4084159,1.286785959,2017-09-30
32.84088135,-100.9852563,0.362714028,2017-10-01
32.85186768,-100.9145151,-0.049448364,2017-10-01
31.40094562,-103.7081095,1.604092614,2017-10-01
31.28423621,-103.4377428,1.502585831,2017-10-01
31.23734614,-103.4260157,1.180850572,2017-10-02
31.33025283,-103.5717679,1.602871612,2017-10-02
31.46169636,-103.5492266,1.325743913,2017-10-02
31.08928315,-103.3673781,2.008400058,2017-10-02
35.64233333,-102.3543333,2.991088681,2017-10-02
32.87567139,-100.8909346,0.523990247,2017-10-02
31.12190847,-103.3635657,1.944318497,2017-10-03
31.94732666,-102.3464891,1.782534338,2017-10-03
31.50066879,-103.7152521,1.64111052,2017-10-03
32.86468506,-100.9488138,1.576020723,2017-10-03
31.36148737,-103.4912942,1.231492469,2017-10-03
32.81890869,-100.9531012,1.753555565,2017-10-04
31.45800978,-103.6115271,1.159019086,2017-10-04
31.45433469,-103.6072287,1.730648687,2017-10-04
31.37988535,-103.5921658,1.10632237,2017-10-05
31.42676522,-103.5857392,1.146591186,2017-10-05
31.41665561,-103.5771471,1.038362072,2017-10-05
32.8427124,-100.9166587,1.74377378,2017-10-05
32.84637451,-100.9123714,2.179359806,2017-10-05
32.8427124,-100.9166587,0.034307961,2017-10-05
31.42584581,-103.5868127,1.250359833,2017-10-05
32.8793335,-100.901653,0.725750841,2017-10-05
32.83905029,-100.9209461,0.950127865,2017-10-06
31.40377786,-103.5084396,1.637437477,2017-10-06
31.21162758,-103.4453362,1.274309196,2017-10-07
31.07513537,-103.1994498,1.392344062,2017-10-07
31.37521334,-103.7037762,1.361402671,2017-10-07
32.90313721,-100.8866473,1.467733072,2017-10-07
31.42032863,-103.5954008,1.834686709,2017-10-07
31.27415935,-103.4817096,1.318906795,2017-10-08
32.8427124,-100.9702506,1.779183819,2017-10-08
32.89489746,-100.8856201,0.544464383,2017-10-08
31.04886928,-103.38885,1.983248865,2017-10-10
32.86102295,-100.9466702,1.15031198,2017-10-10
32.8326416,-100.9177306,0.200389225,2017-10-10
31.13324526,-103.2805827,1.310728913,2017-10-11
31.169173,-103.3200981,1.855228047,2017-10-11
31.40836402,-103.4880393,1.485057695,2017-10-11
31.04614798,-103.4187998,1.444939117,2017-10-12
31.13067627,-105.015363,2.166854369,2017-10-12
31.11877146,-103.4261836,2.101839201,2017-10-13
31.46244944,-103.3526498,1.251076527,2017-10-13
31.34403969,-103.5406574,1.599454603,2017-10-13
30.50170898,-104.5212462,1.880551141,2017-10-14
32.69622803,-97.59825171,1.957423755,2017-10-14
31.58485146,-103.6245041,1.769629843,2017-10-14
32.527771,-97.12664348,0.742699518,2017-10-15
32.5213623,-97.13629002,0.565079689,2017-10-15
32.69714355,-97.59932355,2.063018221,2017-10-15
32.52960205,-97.11806879,0.471267791,2017-10-15
31.2879465,-103.6393111,1.950054783,2017-10-15
32.51312256,-97.13093083,1.695966748,2017-10-15
32.52868652,-97.11056593,0.758293094,2017-10-15
31.36654641,-103.4982656,1.895848854,2017-10-15
31.35552326,-103.5154403,1.954517724,2017-10-15
32.50946045,-97.16308594,1.623466973,2017-10-15
31.39390004,-103.5178373,1.342437728,2017-10-16
32.72918701,-97.29385004,1.902905251,2017-10-16
31.38448521,-103.5556753,1.898927279,2017-10-16
31.39090349,-103.4955662,1.405624986,2017-10-16
31.36050271,-103.4129642,1.548314283,2017-10-16
31.37344894,-103.5202611,1.311816207,2017-10-16
31.36793448,-103.5224097,1.530859393,2017-10-16
31.36609129,-103.5084603,1.80988893,2017-10-16
32.68707275,-97.59396437,2.077539324,2017-10-16
32.4810791,-97.1620141,1.850181837,2017-10-17
31.5183227,-103.2536415,1.285236581,2017-10-17
31.38536584,-103.4601509,1.451752999,2017-10-17
31.36700415,-103.4945095,1.408681706,2017-10-17
31.43687129,-103.5159387,1.491992117,2017-10-17
32.85919189,-100.9423828,0.02043005,2017-10-18
32.85003662,-100.9509575,0.196469162,2017-10-18
32.88391113,-100.8834318,0.682672517,2017-10-18
31.58099329,-103.7858341,1.265263184,2017-10-18
32.88482666,-100.8802163,0.973350939,2017-10-18
31.51262816,-103.413263,2.253378599,2017-10-18
31.16915472,-103.3104605,2.297179684,2017-10-18
31.0351031,-103.4059842,1.476820095,2017-10-19
31.328411,-103.5921482,1.386258324,2017-10-19
32.8427124,-100.9166587,0.689935203,2017-10-19
31.36793315,-103.5181172,1.994680871,2017-10-19
31.21534851,-103.601752,1.803710342,2017-10-19
31.17674496,-103.5942384,1.76059875,2017-10-19
31.36700131,-103.489144,1.213603625,2017-10-20
32.8793335,-96.92513815,1.618763008,2017-10-20
29.64019775,-97.21840533,2.525503061,2017-10-20
31.44790887,-103.5535243,1.364934374,2017-10-20
31.97808918,-102.8362572,2.06840318,2017-10-20
29.6685791,-97.19048713,3.060569173,2017-10-20
31.39435312,-103.5011993,1.022395912,2017-10-21
31.40378816,-103.5599685,1.262543651,2017-10-21
31.57012503,-103.9175479,1.30287726,2017-10-21
31.05628064,-103.4401762,1.3347654,2017-10-21
31.26682417,-103.597487,1.978114764,2017-10-21
31.1572095,-103.3126334,3.131401047,2017-10-21
31.13235985,-103.2966418,2.62312137,2017-10-22
31.39272791,-103.4719504,1.996243851,2017-10-22
31.13417818,-103.2870027,3.209177792,2017-10-22
